,SPX Ti,Date Tf,SPX Tf,Source,Tweet,Date Ti,Retweets,Favorites,SA,% Change SPX
695,2492.75,20170921 2228,2492.75,Twitter for iPhone,Senator Luther Strange has gone up a lot in the polls since I endorsed him a month ago. Now a close runoff. He will be great in D.C.,20170921 2223,6946,43678,1,0.0
696,2493.0,20170921 2231,2492.25,Twitter for iPhone,A big day for the U.S. at the United Nations!,20170921 2226,12206,74560,0,-0.030084235860409148
697,2498.0,20170922 1024,2498.25,Twitter for iPhone,"Rand Paul or whoever votes against Hcare Bill will forever (future political campaigns) be known as ""the Republican who saved ObamaCare.""",20170922 1019,14476,61009,0,0.010008006405124099
698,2498.0,20170922 1033,2497.75,Twitter for iPhone,Kim Jong Un of North Korea who is obviously a madman who doesn't mind starving or killing his people will be tested like never before!,20170922 1028,41831,130442,0,-0.010008006405124099
699,2497.75,20170922 1035,2497.75,Twitter for iPhone,RT @TwitterData: These are the 10 most Tweeted about world leaders during the first day of #UNGA General Debate https://t.co/HhlOlNAkDJ,20170922 1030,5407,0,1,0.0
700,2497.75,20170922 1035,2497.75,Twitter for iPhone,Thank you! https://t.co/hlz48RLkIf,20170922 1030,10934,56418,0,0.0
701,2498.25,20170922 1041,2498.0,Twitter for iPhone,RT @DonnaWR8: .@POTUS #TRUMP🇺🇸 &amp; @FLOTUS🌺When ALL seemed HOPELESS...YOU brought HOPE!You INSPIRE us ALL!#MAGA #Harvey @Scavino45 #USA…,20170922 1036,8452,0,0,-0.010007004903432403
702,2497.5,20170922 1049,2496.75,Twitter for iPhone,The Russia hoax continues now it's ads on Facebook. What about the totally biased and dishonest Media coverage in favor of Crooked Hillary?,20170922 1044,26853,105163,-1,-0.03003003003003003
703,2495.25,20170922 1131,2495.5,Twitter for iPhone,"The greatest influence over our election was the Fake News Media ""screaming"" for Crooked Hillary Clinton. Next she was a bad candidate!",20170922 1126,19652,90167,-1,0.010019036168720569
704,2501.0,20170924 1825,2501.0,Twitter for iPhone,Great solidarity for our National Anthem and for our Country. Standing with locked arms is good kneeling is not acceptable. Bad ratings!,20170924 1820,27692,135710,1,0.0
705,2501.25,20170924 1829,2500.75,Twitter for iPhone,Please to inform that the Champion Pittsburgh Penguins of the NHL will be joining me at the White House for Ceremony. Great team!,20170924 1824,33790,162345,1,-0.01999000499750125
706,2500.0,20170924 2226,2500.25,Twitter for iPhone,Alaska Arizona Maine and Kentucky are big winners in the Healthcare proposal. 7 years of Repeal &amp; Replace and some Senators not there.,20170924 2221,12571,63341,0,0.01
707,2500.0,20170924 2230,2500.25,Twitter for iPhone,Sports fans should never condone players that do not stand proud for their National Anthem or their Country. NFL should change policy!,20170924 2225,40390,174275,1,0.01
708,2492.0,20170925 1130,2491.75,Twitter for iPhone,So proud of NASCAR and its supporters and fans. They won't put up with disrespecting our Country or our Flag - they said it loud and clear!,20170925 1125,36250,173313,1,-0.010032102728731942
709,2491.5,20170925 1136,2491.75,Twitter for iPhone,Many people booed the players who kneeled yesterday (which was a small percentage of total). These are fans who demand respect for our Flag!,20170925 1131,24597,137858,1,0.010034115994380895
710,2490.75,20170925 1144,2490.0,Twitter for iPhone,The issue of kneeling has nothing to do with race. It is about respect for our Country Flag and National Anthem. NFL must respect this!,20170925 1139,56083,206672,0,-0.030111412225233364
711,2490.0,20170925 1149,2489.75,Twitter for iPhone,The White House never looked more beautiful than it did returning last night. Important meetings taking place today. Big tax cuts &amp; reform.,20170925 1144,14142,84347,1,-0.010040160642570281
712,2491.25,20170925 1307,2492.0,Twitter for iPhone,#StandForOurAnthem,20170925 1302,74410,207402,0,0.030105368790767684
713,2491.75,20170925 1311,2491.5,Twitter for iPhone,RT @jayMAGA45: NFLplayer PatTillman joined U.S. Army in 2002. He was killed in action 2004. He fought 4our country/freedom. #StandForOurAnt…,20170925 1306,21651,0,-1,-0.010033109260559848
714,2496.75,20170925 2234,2496.5,Twitter for iPhone,Tremendous backlash against the NFL and its players for disrespect of our Country.#StandForOurAnthem🇺🇸,20170925 2229,27035,112130,1,-0.010013016921998599
715,2499.0,20170926 1033,2497.75,Twitter for iPhone,Ratings for NFL football are way down except before game starts when people tune in to see whether or not our country will be disrespected!,20170926 1028,18510,90392,-1,-0.050020008003201284
716,2497.5,20170926 1040,2498.0,Twitter for iPhone,The booing at the NFL football game last night when the entire Dallas team dropped to its knees was loudest I have ever heard. Great anger,20170926 1035,22527,113676,-1,0.02002002002002002
717,2498.5,20170926 1046,2498.5,Twitter for iPhone,...But while Dallas dropped to it knees as a team they ALL stood up for our National Anthem. Big progress being made - we love our country!,20170926 1041,478,1969,1,0.0
718,2497.5,20170926 1052,2497.0,Twitter for iPhone,But while Dallas dropped to its knees as a team they all stood up for our National Anthem. Big progress being made-we all love our country!,20170926 1047,15275,85702,1,-0.02002002002002002
719,2496.5,20170926 1100,2495.5,Twitter for iPhone,"Luther Strange has been shooting up in the Alabama polls since my endorsement. Finish the job - vote today for ""Big Luther.""",20170926 1055,4884,29142,-1,-0.040056078509913884
720,2494.5,20170926 1119,2495.5,Twitter for iPhone,Great interview on @foxandfriends with the parents of Otto Warmbier: 1994 - 2017. Otto was tortured beyond belief by North Korea.,20170926 1114,12494,50076,1,0.04008819402685909
721,2496.0,20170926 1218,2495.75,Twitter for iPhone,Thank you to Carmen Yulin Cruz the Mayor of San Juan for your kind words on FEMA etc.We are working hard. Much food and water there/on way,20170926 1213,14099,67522,1,-0.01001602564102564
722,2496.25,20170926 1311,2496.75,Twitter for iPhone,The NFL has all sorts of rules and regulations. The only way out for them is to set a rule that you can't kneel during our National Anthem!,20170926 1306,19704,89132,0,0.020030045067601403
723,2495.0,20170926 2048,2495.0,Twitter for iPhone,Heading over to the @UN to meet with Ambassador @NikkiHaley and all of her great representatives! #USA🇺🇸,20170926 2043,6984,43553,1,0.0
724,2496.25,20170927 0035,2496.5,Twitter for iPhone,70 years ago today the National Security Council met for the first time. Great history of advising Presidents-then &amp; now! Thanks NSC Staff!,20170927 0030,8725,54780,1,0.010015022533800702
725,2497.25,20170927 0208,2497.75,Twitter for iPhone,Congratulations to Roy Moore on his Republican Primary win in Alabama. Luther Strange started way back &amp; ran a good race. Roy WIN in Nov!,20170927 0203,3296,12517,1,0.020022024226649313
726,2494.5,20170927 1101,2495.5,Twitter for iPhone,Spoke to Roy Moore of Alabama last night for the first time. Sounds like a really great guy who ran a fantastic race. He will help to #MAGA!,20170927 1056,13116,62258,1,0.04008819402685909
727,2496.75,20170927 1114,2497.25,Twitter for iPhone,Spoke to Jerry Jones of the Dallas Cowboys yesterday. Jerry is a winner who knows how to get things done. Players will stand for Country!,20170927 1109,17292,92200,0,0.020026033843997197
728,2496.75,20170927 1137,2497.5,Twitter for iPhone,With one Yes vote in hospital &amp; very positive signs from Alaska and two others (McCain is out) we have the HCare Vote but not for Friday!,20170927 1132,10093,54410,1,0.030039050765995796
729,2496.75,20170927 1141,2497.75,Twitter for iPhone,We will have the votes for Healthcare but not for the reconciliation deadline of Friday after which we need 60. Get rid of Filibuster Rule!,20170927 1136,13283,64338,0,0.040052067687994394
730,2499.0,20170927 1341,2499.75,Twitter for iPhone,Facebook was always anti-Trump.The Networks were always anti-Trump henceFake News @nytimes(apologized) &amp; @WaPo were anti-Trump. Collusion?,20170927 1336,16482,66773,0,0.030012004801920768
731,2499.75,20170927 1346,2500.0,Twitter for iPhone,..But the people were Pro-Trump! Virtually no President has accomplished what we have accomplished in the first 9 months-and economy roaring,20170927 1341,18837,96049,1,0.010001000100010001
732,2504.75,20170928 1200,2504.25,Twitter for iPhone,Democrats don't want massive tax cuts - how does that win elections? Great reviews for Tax Cut and Reform Bill.,20170928 1155,17703,78830,1,-0.019962072063080146
733,2506.25,20170928 2346,2506.5,Twitter for iPhone,FEMA &amp; First Responders are doing a GREAT job in Puerto Rico. Massive food &amp; water delivered. Docks &amp; electric grid dead. Locals trying....,20170928 2341,11022,54607,1,0.009975062344139652
734,2511.5,20170929 1119,2512.0,Twitter for iPhone,"Puerto Rico Governor Ricardo Rossello just stated: ""The Administration and the President every time we've spoken they've delivered......",20170929 1114,15806,67066,0,0.019908421262193908
735,2512.0,20170929 1123,2513.0,Twitter for iPhone,...The fact is that Puerto Rico has been destroyed by two hurricanes. Big decisions will have to be made as to the cost of its rebuilding!,20170929 1118,11335,57452,0,0.039808917197452234
736,2514.25,20170929 1335,2514.5,Twitter for iPhone,Thank you to FEMA our great Military &amp; all First Responders who are working so hardagainst terrible oddsin Puerto Rico. See you Tuesday!,20170929 1330,14113,72303,-1,0.009943323058566173
737,2522.0,20171002 1116,2521.88,Twitter for iPhone,My warmest condolences and sympathies to the victims and families of the terrible Las Vegas shooting. God bless you!,20171002 1111,75476,317744,-1,-0.004758128469464348
738,2527.75,20171003 1145,2527.25,Twitter for iPhone,I am so proud of our great Country. God bless America!,20171003 1140,43026,212403,1,-0.019780437147660965
739,2531.25,20171004 1030,2532.0,Twitter for iPhone,A great day in Puerto Rico yesterday. While some of the news coverage is Fake most showed great warmth and friendship.,20171004 1025,14940,88295,1,0.02962962962962963
740,2534.25,20171004 1134,2533.75,Twitter for iPhone,Wow so many Fake News stories today. No matter what I do or say they will not write or speak truth. The Fake News Media is out of control!,20171004 1129,38432,157255,-1,-0.019729703067968826
741,2534.0,20171004 1554,2533.75,Twitter for iPhone,I will be landing in Las Vegas shortly to pay my respects with @FLOTUS Melania. Everyone remains in our thoughts and prayers.,20171004 1549,13699,91338,0,-0.009865824782951855
742,2539.5,20171005 1035,2540.0,Twitter for iPhone,RT @FoxNews: Geraldo Blasts 'Fake News' Reports About Trump's Visit to Puerto Rico https://t.co/9jO0D3BMvE,20171005 1030,11288,0,-1,0.019688915140775743
743,2539.5,20171005 1036,2540.0,Twitter for iPhone,RT @Scavino45: .@POTUS &amp; @FLOTUS w/ @LVMPD Officer Cook 2nd day on job received gunshot wound to the right chest &amp; right arm saving live…,20171005 1031,10040,0,1,0.019688915140775743
744,2539.5,20171005 1036,2540.0,Twitter for iPhone,RT @Scavino45: .@POTUS @realDonaldTrump and @FLOTUS Melania visit with @UMCSN patient Tiffany Huizarin Las Vegas earlier today. #VegasStron…,20171005 1031,8296,0,0,0.019688915140775743
745,2540.0,20171005 1039,2541.25,Twitter for iPhone,"RT @ABC: Pres. Trump: ""We cannot be defined by the evil that threatens us or the violence that incites such terror."" https://t.co/eduBJDysI…",20171005 1034,6346,0,-1,0.049212598425196846
746,2541.25,20171005 1051,2541.25,Twitter for iPhone,Thank you! https://t.co/YMuqSvvTSB,20171005 1046,10819,59426,0,0.0
747,2540.75,20171005 1104,2541.5,Twitter for iPhone,Why Isn't the Senate Intel Committee looking into the Fake News Networks in OUR country to see why so much of our news is just made up-FAKE!,20171005 1059,23334,93316,-1,0.029518842861359834
748,2544.75,20171005 1155,2545.25,Twitter for iPhone,Rex Tillerson never threatened to resign. This is Fake News put out by @NBCNews. Low news and reporting standards. No verification from me.,20171005 1150,18744,79704,-1,0.019648295510364476
749,2549.0,20171006 0203,2549.0,Twitter for iPhone,Ralph Northamwho is running for Governor of Virginiais fighting for the violent MS-13 killer gangs &amp; sanctuary cities.  Vote Ed Gillespie!,20171006 0158,25717,92535,-1,0.0
750,2544.25,20171009 1055,2545.0,Twitter for iPhone,Our country has been unsuccessfully dealing with North Korea for 25 years giving billions of dollars &amp; getting nothing. Policy didn't work!,20171009 1050,21479,107533,0,0.029478235236317183
751,2546.75,20171010 1018,2546.25,Twitter for iPhone,Why is the NFL getting massive tax breaks while at the same time disrespecting our Anthem Flag and Country? Change tax law!,20171010 1013,32459,138388,0,-0.019632865416707567
752,2546.25,20171010 1023,2545.38,Twitter for iPhone,The problem with agreeing to a policy on immigration is that the Democrats don't want secure bordersthey don't care about safety for U.S.A.,20171010 1018,22242,86752,1,-0.03416789396170411
753,2546.5,20171010 1035,2545.75,Twitter for iPhone,Since Congress can't get its act together on HealthCare I will be using the power of the pen to give great HealthCare to many people - FAST,20171010 1030,22622,99677,1,-0.029452189279403105
754,2545.75,20171010 1047,2546.5,Twitter for iPhone,"With Jemele Hill at the mike it is no wonder ESPN ratings have ""tanked"" in fact tanked so badly it is the talk of the industry!",20171010 1042,20210,95652,-1,0.029460866149464793
755,2544.0,20171010 1218,2543.5,Twitter for iPhone,"Highly respected author Christopher Bedford just came out with book ""The Art of the Donald Lessons from America's...."" Really good book!",20171010 1213,11411,58333,1,-0.019654088050314468
756,2546.0,20171010 1255,2546.0,Twitter for iPhone,The Failing @nytimes set Liddle' Bob Corker up by recording his conversation. Was made to sound a fool and that's what I am dealing with!,20171010 1250,14669,62413,1,0.0
757,2546.75,20171010 1339,2547.5,Twitter for iPhone,RT @IsraelUSAforevr: @realDonaldTrump  https://t.co/dBvwKDdesD,20171010 1334,7440,0,0,0.029449298125061352
758,2548.5,20171011 1026,2549.0,Twitter for iPhone,Stock Market has increased by 5.2 Trillion dollars since the election on November 8th a 25% increase. Lowest unemployment in 16 years and..,20171011 1021,18196,79314,0,0.019619383951343928
759,2549.0,20171011 1031,2548.75,Twitter for iPhone,...if Congress gives us the massive tax cuts (and reform) I am asking for those numbers will grow by leaps and bounds. #MAGA,20171011 1026,11212,54905,0,-0.009807767752059632
