source,text,created_at,retweet_count,favorite_count,is_retweet,id_str
Twitter for iPhone,....looking to inflict pain and embarrassment to one of the most highly renowned jurists to ever appear before Congress. So sad to see!,9/4/2018 20:41,15490,66613,FALSE,1.03708E+18
Twitter for iPhone,The Brett Kavanaugh hearings for the future Justice of the Supreme Court are truly a display of how mean angry and despicable the other side is. They will say anything and are only....,9/4/2018 20:41,21966,90541,FALSE,1.03708E+18
Twitter for iPhone,Jon Kyl will be an extraordinary Senator representing an extraordinary state Arizona. I look forward to working with him!,9/4/2018 20:40,12602,58461,FALSE,1.03708E+18
Twitter for iPhone,Everyone in the path of #Gordon please heed the advice of State and local officials and follow @NHC_Atlantic for updates. The Federal Government stands ready to assist. Be safe! https://t.co/sJiL4wnQID,9/4/2018 18:24,11461,46430,FALSE,1.03704E+18
Twitter for iPhone,NBC FAKE NEWS which is under intense scrutiny over their killing the Harvey Weinstein story is now fumbling around making excuses for their probably highly unethical conduct. I have long criticized NBC and their journalistic standards-worse than even CNN. Look at their license?,9/4/2018 14:58,25962,104415,FALSE,1.03699E+18
Twitter for iPhone,President Bashar al-Assad of Syria must not recklessly attack Idlib Province. The Russians and Iranians would be making a grave humanitarian mistake to take part in this potential human tragedy. Hundreds of thousands of people could be killed. Don’t let that happen!,9/3/2018 22:20,22823,88416,FALSE,1.03674E+18
Twitter for iPhone,According to the Failing New York Times the FBI started a major effort to flip Putin loyalists in 2014-2016. “It wasn’t about Trump he wasn’t even close to a candidate yet.”  Rigged Witch Hunt!,9/3/2018 19:21,18704,72600,FALSE,1.0367E+18
Twitter for iPhone,I see that John Kerry the father of the now terminated Iran deal is thinking of running for President. I should only be so lucky - although the field that is currently assembling looks really good - FOR ME!,9/3/2018 18:55,25251,111098,FALSE,1.03669E+18
Twitter for iPhone,....The Democrats none of whom voted for Jeff Sessions must love him now. Same thing with Lyin’ James Comey. The Dems all hated him wanted him out thought he was disgusting - UNTIL I FIRED HIM! Immediately he became a wonderful man a saint like figure in fact. Really sick!,9/3/2018 18:39,23819,100016,FALSE,1.03669E+18
Twitter for iPhone,Two long running Obama era investigations of  two very popular Republican Congressmen were brought to a well publicized charge just ahead of the Mid-Terms by the Jeff Sessions Justice Department. Two easy wins now in doubt because there is not enough time. Good job Jeff......,9/3/2018 18:25,20064,79126,FALSE,1.03668E+18
Twitter for iPhone,RT @IvankaTrump: Today on #LaborDay let’s also recognize the amazing stay-at-home parents across America who seldom receive the credit t…,9/3/2018 17:57,18569,0,TRUE,1.03667E+18
Twitter for iPhone,RT @WhiteHouse: In July President Trump announced the Pledge to America's Workers. In little more than a month since MILLIONS of new oppo…,9/3/2018 17:50,9682,0,TRUE,1.03667E+18
Twitter for iPhone,The U.S. is respected again! https://t.co/NtQ4vsoqnk,9/3/2018 17:50,15054,67735,FALSE,1.03667E+18
Twitter for iPhone,Richard Trumka the head of the AFL-CIO represented his union poorly on television this weekend. Some of the things he said were so against the working men and women of our country and the success of the U.S. itself that it is easy to see why unions are doing so poorly. A Dem!,9/3/2018 15:28,15429,63480,FALSE,1.03664E+18
Twitter for iPhone,The Worker in America is doing better than ever before. Celebrate Labor Day!,9/3/2018 12:23,19755,93634,FALSE,1.03659E+18
Twitter for iPhone,Happy Labor Day! Our country is doing better than ever before with unemployment setting record lows. The U.S. has tremendous upside potential as we go about fixing some of the worst Trade Deals ever made by any country in the world. Big progress being made!,9/3/2018 11:28,27895,124606,FALSE,1.03658E+18
Twitter for iPhone,Richard Trumka the head of the AFL-CIO represented his union poorly on television this weekend. Some of the things he said were so againt the working men and women of our country and the success of the U.S. itself that it is easy to see why unions are doing so poorly. A Dem!,9/3/2018 11:15,10636,41476,FALSE,1.03657E+18
Twitter for iPhone,RT @CoreyStewartVA: In the U.S. Senate I'll be working WITH @realDonaldTrump on his #MAGA agenda -- and that includes having the backs of A…,9/3/2018 11:05,8481,0,TRUE,1.03657E+18
Twitter for iPhone,RT @CoreyStewartVA: About 200000 #Virginia residents are federal workers; as I travel the state this #LaborDay weekend Virginians are say…,9/3/2018 11:05,7474,0,TRUE,1.03657E+18
Twitter for iPhone,RT @SecPompeo: On behalf of the American people special thank you to @Commander_RS GEN Nicholson for his 2+ years of service leading @NATO…,9/3/2018 11:01,8203,0,TRUE,1.03657E+18
Twitter for iPhone,RT @realDonaldTrump: .@Rasmussen_Poll just came out at 48% approval rate despite the constant and intense Fake News. Higher than Election D…,9/2/2018 14:10,20416,0,TRUE,1.03625E+18
Twitter for iPhone,....The fact is that African/American unemployment is now the lowest in the history of our country. Same with Asian Hispanic and almost every other group. The Democrats have been all talk and no action. My Administration has already produced like no other and everyone sees it!,9/2/2018 13:37,32533,137610,FALSE,1.03625E+18
Twitter for iPhone,Tiger Woods showed great class in the way he answered the question about the Office of the Presidency and me. Now they say the so-called “left” is angry at him. So sad but the “center &amp; right” loves Tiger Kanye George Foreman Jim Brown &amp; so many other greats even more.......,9/2/2018 13:28,26403,125168,FALSE,1.03624E+18
Twitter for iPhone,RT @CoreyStewartVA: Federal workers endured 8 years of hell under Obama with several rounds of pay freezes and benefit cuts. @realDonald…,9/2/2018 1:43,11527,0,TRUE,1.03607E+18
Twitter for iPhone,RT @realDonaldTrump: MAKE AMERICA GREAT AGAIN!,9/2/2018 1:23,44740,0,TRUE,1.03606E+18
Twitter for iPhone,RT @realDonaldTrump: We shouldn’t have to buy our friends with bad Trade Deals and Free Military Protection!,9/2/2018 1:23,25470,0,TRUE,1.03606E+18
Twitter for iPhone,“There is no possible way the Trump Tower meeting between Don Trump jr and a couple of Russians who have very deep connections to both the Clintons &amp; Fusion GPS &amp; where no information on the Clintons was exchanged is a crime. Dems are blinded by their hatred of Trump.” Bongino,9/2/2018 1:21,23148,95685,FALSE,1.03606E+18
Twitter for iPhone,“No information was ever given by the Trump Team to Russia yet the Hillary Clinton campaign paid for information from Kremlin sources and just washed it through an intermediary Christopher Steele.”  Jesse Waters,9/2/2018 1:01,21798,82234,FALSE,1.03606E+18
Twitter for iPhone,....positions of power. That’s part of the story of the Russia Hoax. Christopher Steele is on the payroll of Hillary Clinton &amp; the FBI &amp; when they fired him for lying they continued to use him. Violation of FBI regulations. Kept trying to verify the unverifiable.” @GreggJarrett,9/2/2018 0:53,16746,64001,FALSE,1.03605E+18
Twitter for iPhone,“There’s no fairness here if you’re a Democrat or a friend of Hillary you get immunity or off scott free. If you’re connected to Donald Trump you get people like Robert Mueller &amp; Andrew Weissman and his team of partisans coming after you with a vengeance and abusing their....,9/2/2018 0:46,25213,94871,FALSE,1.03605E+18
Twitter for iPhone,We shouldn’t have to buy our friends with bad Trade Deals and Free Military Protection!,9/1/2018 22:55,25467,108482,FALSE,1.03602E+18
Twitter for iPhone,MAKE AMERICA GREAT AGAIN!,9/1/2018 22:53,44735,178928,FALSE,1.03602E+18
Twitter for iPhone,No Deal! Trade Talks with Canada Conclude for the Week with No Agreement | Breitbart https://t.co/87vi7OqopY via @BreitbartNews,9/1/2018 22:51,11956,48934,FALSE,1.03602E+18
Twitter for iPhone,....Remember NAFTA was one of the WORST Trade Deals ever made. The U.S. lost thousands of businesses and millions of jobs. We were far better off before NAFTA - should never have been signed. Even the Vat Tax was not accounted for. We make new deal or go back to pre-NAFTA!,9/1/2018 15:12,19907,81782,FALSE,1.03591E+18
Twitter for iPhone,There is no political necessity to keep Canada in the new NAFTA deal. If we don’t make a fair deal for the U.S. after decades of abuse Canada will be out. Congress should not interfere w/ these negotiations or I will simply terminate NAFTA entirely &amp; we will be far better off...,9/1/2018 15:03,25981,105815,FALSE,1.03591E+18
Twitter for iPhone,There is no political necessity to keep Canada in the new NAFTA deal. If we don’t make a fair deal for the U.S. after decade of abuse Canada will be out. Congress should not interfere with these negotiations or I will simply terminate NAFTA entirely &amp; we will be far better off..,9/1/2018 15:00,916,2954,FALSE,1.03591E+18
Twitter for iPhone,....Donald Trump and now we find out that there wasn’t even a hearing - that Donald Trump’s 4th Amendment right to privacy was signed away...and someone in there is swearing that this stuff is true when it wasn’t? This is the scandal here - a police state.”  Dan Bongino,9/1/2018 13:27,23781,85148,FALSE,1.03588E+18
Twitter for iPhone,“You have a Fake Dossier gathered by Steele paid by the Clinton team to get information on Trump. The Dossier is Fake nothing in it has been verified. It then filters into our American court system in order to spy on Barrack Obama and Hillary Clinton’s political opponent......,9/1/2018 13:19,22652,82755,FALSE,1.03588E+18
Twitter for iPhone,....of the DOJ &amp; FBI are completely out to lunch in terms of exposing and holding those accountable who are responsible for that corruption.” @TomFitton @JudicialWatch,9/1/2018 12:32,15523,59435,FALSE,1.03587E+18
Twitter for iPhone,Report: There were no FISA hearings held over Spy documents.”It is astonishing that the FISA courts couldn’t hold hearings on Spy Warrants targeting Donald Trump. It isn’t about Carter Page it’s about the Trump Campaign. You’ve got corruption at the DOJ &amp; FBI. The leadership....,9/1/2018 12:26,19901,72506,FALSE,1.03587E+18
Twitter for iPhone,I love Canada but they’ve taken advantage of our Country for many years!,9/1/2018 11:21,17383,85115,FALSE,1.03585E+18
Twitter for iPhone,“I think today what has happened is that news reporting has become part of the adversary system.” Alan Dershowitz  It has become tainted and corrupt! DJT,9/1/2018 11:19,17483,70926,FALSE,1.03585E+18
Twitter for iPhone,Still can’t believe that Bloomberg violated a firm OFF THE RECORD statement. Will they put out an apology?,9/1/2018 2:40,16811,76391,FALSE,1.03572E+18
Twitter for iPhone,Great day in North Carolina where Republicans will do very well!,9/1/2018 2:36,11749,63505,FALSE,1.03572E+18
Twitter for iPhone,The ABC/Washington Post Poll was by far the least accurate one 2 weeks out from the 2016 Election. I call it a suppression poll - but by Election Day they brought us out of shame to about even. They will never learn!,9/1/2018 2:35,14825,66829,FALSE,1.03572E+18
Twitter for iPhone,.@Rasmussen_Poll just came out at 48% approval rate despite the constant and intense Fake News. Higher than Election Day and higher than President Obama. Rasmussen was one of the most accurate Election Day polls!,9/1/2018 2:25,20400,84744,FALSE,1.03572E+18
Twitter for iPhone,https://t.co/c79zLeREOA,9/1/2018 0:01,15265,61825,FALSE,1.03568E+18
Twitter for iPhone,“President Donald J. Trump is Strengthening Retirement Security for American Workers” https://t.co/cKeATuKXDe,8/31/2018 22:07,14371,57390,FALSE,1.03565E+18
Twitter for iPhone,Wow I made OFF THE RECORD COMMENTS to Bloomberg concerning Canada and this powerful understanding was BLATANTLY VIOLATED. Oh well just more dishonest reporting. I am used to it. At least Canada knows where I stand!,8/31/2018 18:37,27281,120070,FALSE,1.0356E+18
Twitter for iPhone,I will be doing a major rally for Senator Ted Cruz in October. I’m picking the biggest stadium in Texas we can find. As you know Ted has my complete and total Endorsement. His opponent is a disaster for Texas - weak on Second Amendment Crime Borders Military and Vets!,8/31/2018 17:09,32605,122409,FALSE,1.03558E+18
Twitter for iPhone,Thank you Indiana I love you!https://t.co/To6s9ViMj1,8/31/2018 1:50,20352,85353,FALSE,1.03534E+18
Media Studio,Throwback Thursday! #MAGA https://t.co/8slzITa1l6,8/30/2018 19:59,27530,98311,FALSE,1.03526E+18
Twitter Web Client,Kevin Stitt ran a great winning campaign against a very tough opponent in Oklahoma. Kevin is a very successful businessman who will be a fantastic Governor. He is strong on Crime &amp; Borders the 2nd Amendment &amp; loves our Military &amp; Vets. He has my complete and total Endorsement!,8/30/2018 18:30,17071,72612,FALSE,1.03523E+18
Twitter for iPhone,CNN is working frantically to find their “source.” Look hard because it doesn’t exist. Whatever was left of CNN’s credibility is now gone!,8/30/2018 16:54,33097,129670,FALSE,1.03521E+18
Twitter for iPhone,Will be going to Evansville Indiana tonight for a big crowd rally with Mike Braun a very successful businessman who is campaigning to be Indiana’s next U.S. Senator. He is strong on Crime &amp; Borders the 2nd Amendment and loves our Military &amp; Vets. Will be a big night!,8/30/2018 13:49,18983,79319,FALSE,1.03516E+18
